en,fr
"At the time of the observatory’s construction, the National Research Council of Canada was planning to resurface its 46-metre radio telescope at the Algonquin Radio Astronomy Observatory.","À la même époque, au Canada, le Conseil National de Recherches envisage de refaire la surface de son radiotélescope de 46 mètres situé à l'Observatoire Algonquin de Radioastronomie."
The goal of the resurfacing program was to increase the resolution of the telescope so that it could observe wavelengths as small as three millimetres.,L'objectif d'une nouvelle surface est de pouvoir observer à des longueurs d'onde aussi petites que 3 millimètres.
"Upon learning of the capabilities of the new British-Dutch radio telescope, the Council decided instead to close the Algonquin Observatory in 1987and to purchase a 25% share in the James-Clerk-Maxwell Telescope.","Conscient des capacités du nouveau radiotélescope britanico-hollandais, le Conseil se ravise en 1987 et décide plutôt de fermer l'Observatoire Algonquin pour acheter une contribution de 25 % dans le radiotélescope James-Clerk-Maxwell."
The JCMT would suit the needs of Canadian astronomers because it was to operate at wavelengths in the submillimetre to lower microwave range (between 0.3 to 2 millimetres).,"Celui-ci opère en effet à des longueurs d'onde se situant entre le submillimétrique et le début des micro-ondes, c'est-à-dire de 0,3 à 2 millimètres, ce qui comble les attentes canadiennes."
"Canada currently has access to 22.5% of observation time, the United Kingdom 49.5%, the Netherlands 18%, and the international community 10%.","Présentement, le Canada dispose de 22,5 % du temps d'observation, le Royaume-Uni de 49.5 %, les Pays-Bas de 18 % et la communauté internationale de 10 %."
"A piece of Gore-TexTM (the largest in the world) is permanently attached to the building’s opening, which protects the telescope from wind and dust but still allows it to ""see"" the sky.",Une pièce de Gore-Tex™ (la plus grande au monde) est attachée en permanence à l'ouverture du bâtiment qui permet au télescope de « voir » le ciel afin de le protéger des vents et de la poussière.
Gore-Tex allows 97% of submillimetre waves to pass through and does not interfere with the operation of the radio telescope.,Le Gore-Tex laisse passer 97 % des ondes submillimétriques et ne gène donc pas le fonctionnement du radiotélescope.
The number one enemy of a radio telescope is water vapour in the Earth’s atmosphere because it easily absorbs submillimetre waves.,L'ennemi numéro un du radiotélescope est la vapeur d'eau contenue dans l'atmosphère terrestre ; celle-ci absorbe en effet facilement les ondes submillimétriques.
"To minimize this effect, the observatory is located at an elevation of 4,092 metres: 97% of atmospheric water vapour exists below this elevation and thus below the observatory.","Pour minimiser cet effet, l'observatoire est situé à 4092 mètres d'altitude, c'est-à-dire à une élévation telle que 97 % de la vapeur d'eau de l'atmosphère se trouve en dessous du radiotélescope."
"The main use of radio telescopes is to study our solar system (the Sun, planets and comets), interstellar matter, distant galaxies, quasars, and cosmic background radiation.","Les chercheurs utilisent principalement le radiotélescope pour étudier notre système solaire (le Soleil, les planètes, les comètes), la matière interstellaire, les galaxies éloignées, les quasars et le rayonnement de fond cosmologique."
The government organization responsible for Canadian participation in the radio telescope is the National Research Council of Canada’s Herzberg Institute of Astrophysics.,L'organisme gouvernemental responsable de la participation canadienne dans le radiotélescope est l'Institut Herzberg d'Astrophysique du Conseil National de Recherches du Canada.
"Astronomers « Return to the observatories The University of British-Columbia Liquid-Mirror Observatory Perfecting the next generation of super telescopes The University of British-Columbia Liquid-Mirror Observatory was established in 1995 at Maple Ridge, approximately 60 kilometres east of Vancouver.","Astronomes « Retour aux observatoires L'Observatoire à Miroir Liquide de l'Université de la Colombie-Britannique Un des endroits où l'on met au point la prochaine génération de télescopes super géants L'Observatoire à Miroir Liquide de l'Université de la Colombie-Britannique voit le jour en 1995 à Maple Ridge, à environ 60 kilomètres à l'est de Vancouver."
The goal of the observatory is to develop and test new liquid mirror telescopes.,L'objectif de l'observatoire est de développer et tester de nouveaux télescopes à miroir liquide.
Liquid mirror telescopes are part of the next generation of super telescopes.,Les télescopes à miroir liquide font partie de la prochaine génération de super télescopes.
"A liquid mirror is made of a strongly reflective liquid (like mercury, for example) that rotates so that its surface curves and takes the shape of a paraboloid, which will direct and concentrate light to the focal point of a telescope.","Un miroir liquide est fait d'un liquide fortement réfléchissant (comme le mercure, par exemple) que l'on fait tourner sur lui-même de façon à ce que sa surface courbe et prenne la forme d'une parabole qui pourra concentrer la lumière au foyer d'un télescope."
This type of mirror has a major advantage over conventional mirrors in that it is much cheaper to build (up to 100 times less expensive).,Un tel miroir a un avantage majeur sur un miroir conventionnel : il est beaucoup moins cher (jusqu'à 100 fois moins).
"In 1982, Ermanno Franco Borra, a professor in the Physics Department at Laval University in Quebec, revived the historical proposal of creating liquid mirror telescopes and sought to demonstrate the feasibility of such a project.","En 1982, le professeur Ermanno Franco Borra, du département de physique de l'Université Laval à Québec, relance l'idée, pourtant très vieille, de fabriquer un télescope à miroir liquide en démontrant la faisabilité du projet."
Several liquid mirrors were subsequently developed at Laval University in the 1980’s.,Plusieurs miroirs liquides verront ainsi le jour à partir des années 1980 à l'Université Laval.
"In 1994, Paul Hickson of the University of British-Columbia completed the construction of the first liquid mirror telescope in collaboration with Borra.","En 1994, Paul Hickson, de l'Université de la Colombie-Britannique, termine la construction d'un premier télescope à miroir liquide."
The mirror measured 2.64 metres in diameter.,"Fabriqué en collaboration avec Borra, il a 2,65 mètres de diamètre."
"The following year, Hickson installed his telescope in the newly inaugurated University of British-Columbia Liquid-Mirror Observatory.","L'année suivante, en 1995, Hickson installe son télescope dans le nouvel Observatoire à Miroir Liquide de l'Université de la Colombie-Britannique qu'il vient d'inaugurer."
The efforts of Hickson and his collaborators culminated in 2004 when the 6-metre liquid mirror Large Zenith Telescope went into operation.,"L'observatoire met alors en service le Grand Télescope Zénith, un nouveau télescope à miroir liquide de 6 mètres de diamètre."
